instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange,INECODE
NSE_EQ|INE215F01023,20481,WIPL,THE WESTERN INDIA PLY LTD,153.09,,,0.01,1,EQUITY,,NSE_EQ,INE215F01023
NSE_EQ|INE704H01022,27161,CINELINE,CINELINE INDIA LIMITED,91.96,,,0.01,1,EQUITY,,NSE_EQ,INE704H01022
NSE_EQ|INE632X01030,11149,SHRENIK,SHRENIK LIMITED,0.56,,,0.01,1,EQUITY,,NSE_EQ,INE632X01030
NSE_EQ|INE538A01037,1289,GFLLIMITED,GFL LIMITED,61.64,,,0.01,1,EQUITY,,NSE_EQ,INE538A01037
NSE_EQ|INE423A07450,757869,895AEL27,AEL 8.95% 2027 SR I,1005,,,0.01,1,EQUITY,,NSE_EQ,INE423A07450
NSE_EQ|INE423A07443,757874,9AEL30,AEL 9% 2030 SR VI,1006.5,,,0.01,1,EQUITY,,NSE_EQ,INE423A07443
NSE_EQ|INE423A07435,757872,915AEL28,AEL 9.15% 2028 SR IV,1001,,,0.01,1,EQUITY,,NSE_EQ,INE423A07435
NSE_EQ|INE423A07427,757871,885AEL28,AEL 8.85% 2028 SR III,1003,,,0.01,1,EQUITY,,NSE_EQ,INE423A07427
NSE_EQ|INE00IK01029,14305,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,12.02,,,0.01,1,EQUITY,,NSE_EQ,INE00IK01029
NSE_EQ|INF205K01DA9,24217,IVZINNIFTY,INVESCO INDIA NIFTY ETF,2842.45,,,0.01,1,EQUITY,,NSE_EQ,INF205K01DA9
NSE_EQ|INF247L01FL1,757031,MOINFRA,MOTILALAMC - MOINFRA,58.24,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FL1
NSE_EQ|INE151G01028,8727,SHAILY,SHAILY ENG PLASTICS LTD,1601.5,,,0.1,1,EQUITY,,NSE_EQ,INE151G01028
NSE_EQ|INF740KA1RX3,13644,BANKETFADD,DSPAMC - DSPBANKETF,56.77,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1RX3
NSE_EQ|INF247L01FK3,757099,MOMGF,MOTILALAMC - MOMGF,139.73,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FK3
NSE_EQ|INE919I04010,15082,RADIOCITY,MUSIC BROADCAST LIMITED,114.2,,,0.05,1,EQUITY,,NSE_EQ,INE919I04010
NSE_EQ|INE365I01020,19111,NBIFIN,N.B.I. IND. FIN. CO. LTD,2705.8,,,0.1,1,EQUITY,,NSE_EQ,INE365I01020
NSE_EQ|INE071E01023,19578,UGARSUGAR,THE UGAR SUGAR WORKS LTD,44.3,,,0.01,1,EQUITY,,NSE_EQ,INE071E01023
NSE_EQ|INE209B01025,2909,RICOAUTO,RICO AUTO INDUSTRIES LTD,69.29,,,0.01,1,EQUITY,,NSE_EQ,INE209B01025
NSE_EQ|INF247L01FD8,757167,MONEXT50,MOTILALAMC - MONEXT50,65.81,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FD8
NSE_EQ|INE959A01019,8825,PRIVISCL,PRIVI SPECIALITY CHE LTD,2453.1,,,0.1,1,EQUITY,,NSE_EQ,INE959A01019
NSE_EQ|INE289C01025,11217,TIMESGTY,TIMES GUARANTY LIMITED,263.65,,,0.05,1,EQUITY,,NSE_EQ,INE289C01025
NSE_EQ|INF247L01FC0,756900,MON50EQUAL,MOTILALAMC - MON50EQUAL,30.88,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FC0
NSE_EQ|INE373A01013,368,BASF,BASF INDIA LTD,4825.8,,,0.1,1,EQUITY,,NSE_EQ,INE373A01013
NSE_EQ|INE077F01035,3963,GOCLCORP,GOCL CORPORATION LIMITED,350.2,,,0.05,1,EQUITY,,NSE_EQ,INE077F01035
NSE_EQ|INE715Y01031,708,SHRADHA,SHRADHA INFRAPROJECTS LTD,60.34,,,0.01,1,EQUITY,,NSE_EQ,INE715Y01031
NSE_EQ|INE246B01019,7869,RAMCOSYS,RAMCO SYSTEMS LTD,381.8,,,0.05,1,EQUITY,,NSE_EQ,INE246B01019
NSE_EQ|INE674K01013,21614,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,251.45,,,0.05,1,EQUITY,,NSE_EQ,INE674K01013
NSE_EQ|INF247L01EV3,30065,MOCAPITAL,MOTILALAMC - MOCAPITAL,43.25,,,0.01,1,EQUITY,,NSE_EQ,INF247L01EV3
NSE_EQ|INE745B01028,902,KHAICHEM,KHAITAN CHEM & FERT LTD,109.25,,,0.01,1,EQUITY,,NSE_EQ,INE745B01028
NSE_EQ|INE094A01015,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,403.8,,,0.05,1,EQUITY,,NSE_EQ,INE094A01015
NSE_EQ|INE310C01029,1372,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,478.6,,,0.05,1,EQUITY,,NSE_EQ,INE310C01029
NSE_EQ|INE047O01014,29737,NIBL,NRB INDUS. BEARINGS LTD.,22.32,,,0.01,1,EQUITY,,NSE_EQ,INE047O01014
NSE_EQ|INE410P01011,11840,NH,NARAYANA HRUDAYALAYA LTD.,1945.5,,,0.1,1,EQUITY,,NSE_EQ,INE410P01011
NSE_EQ|INE157H01023,14667,KMSUGAR,K M SUGAR MILLS LTD,26.78,,,0.01,1,EQUITY,,NSE_EQ,INE157H01023
NSE_EQ|INE410B01037,17364,VINATIORGA,VINATI ORGANICS LTD,1795.2,,,0.1,1,EQUITY,,NSE_EQ,INE410B01037
NSE_EQ|INE232I01014,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,149.84,,,0.01,1,EQUITY,,NSE_EQ,INE232I01014
NSE_EQ|INE614G01033,15261,RPOWER,RELIANCE POWER LTD.,50.09,,,0.01,1,EQUITY,,NSE_EQ,INE614G01033
NSE_EQ|INE203A01020,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,8893.5,,,0.5,1,EQUITY,,NSE_EQ,INE203A01020
NSE_EQ|INE274J01014,17438,OIL,OIL INDIA LTD,434.05,,,0.05,1,EQUITY,,NSE_EQ,INE274J01014
NSE_EQ|INE372A01015,11491,APARINDS,APAR INDUSTRIES LTD.,8782.5,,,0.5,1,EQUITY,,NSE_EQ,INE372A01015
NSE_EQ|INE781B01015,11214,NOIDATOLL,NOIDA TOLL BRIDGE CO LTD,3.69,,,0.01,1,EQUITY,,NSE_EQ,INE781B01015
NSE_EQ|INE752H01013,29113,CARERATING,CARE RATINGS LIMITED,1666.7,,,0.1,1,EQUITY,,NSE_EQ,INE752H01013
NSE_EQ|INF251K01TL6,24117,BBNPNBETF,BARODABNP - BBNPNBETF,56.07,,,0.01,1,EQUITY,,NSE_EQ,INF251K01TL6
NSE_EQ|INE725E01024,19931,ORISSAMINE,ORISSA MIN DEV CO LTD,4813.8,,,0.1,1,EQUITY,,NSE_EQ,INE725E01024
NSE_EQ|INF740KA1QL0,7456,MIDQ50ADD,DSPAMC - DSPQ50ETF,247.63,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1QL0
NSE_EQ|INF740KA1QK2,6606,EQUAL50ADD,DSPAMC - DSPNEWETF,317.96,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1QK2
NSE_EQ|INF247L01FY4,757791,MOGOLD,MOTILALAMC - MOGOLD,97.75,,,0.05,1,EQUITY,,NSE_EQ,INF247L01FY4
NSE_EQ|INE417C01014,11445,PILANIINVS,PILANI INV & IND COR LTD,5029.5,,,0.5,1,EQUITY,,NSE_EQ,INE417C01014
NSE_EQ|INE572J20011,757906,SPAND-RE,SPANDANA SPHOORTY FIN,24.12,,,0.01,1,EQUITY,,NSE_EQ,INE572J20011
NSE_EQ|INE0PQ101010,24856,SSDL,SARASWATI SAREE DEPOT LTD,93.39,,,0.01,1,EQUITY,,NSE_EQ,INE0PQ101010
NSE_EQ|INE00FF01025,5578,ACUTAAS,ACUTAAS CHEMICALS LIMITED,1296.5,,,0.1,1,EQUITY,,NSE_EQ,INE00FF01025
NSE_EQ|INF740KA1RE3,10761,SILVERADD,DSPAMC - DSPSILVETF,106.29,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1RE3
NSE_EQ|INE138C01024,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,89.55,,,0.01,1,EQUITY,,NSE_EQ,INE138C01024
NSE_EQ|INE885H01029,10733,SPORTKING,SPORTKING INDIA LIMITED,110.88,,,0.01,1,EQUITY,,NSE_EQ,INE885H01029
NSE_EQ|INF247L01FQ0,757817,MOMIDMTM,MOTILALAMC - MOMIDMTM,61.57,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FQ0
NSE_EQ|INF247L01FP2,757443,MOTOUR,MOTILALAMC - MOTOUR,90.22,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FP2
NSE_EQ|INE150G01020,11301,LUXIND,LUX INDUSTRIES LIMITED,1364.4,,,0.1,1,EQUITY,,NSE_EQ,INE150G01020
NSE_EQ|INE335A01020,3375,SURYAROSNI,SURYA ROSHNI LTD,318.75,,,0.05,1,EQUITY,,NSE_EQ,INE335A01020
NSE_EQ|INF247L01FO5,757431,MOPSE,MOTILALAMC - MOPSE,95.51,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FO5
NSE_EQ|INE688J01023,17380,EXCEL,EXCEL REALTY N INFRA LTD,1.2,,,0.01,1,EQUITY,,NSE_EQ,INE688J01023
NSE_EQ|INE583L01014,7935,AGSTRA,AGS TRANSACT TECH LTD,5.02,,,0.01,1,EQUITY,,NSE_EQ,INE583L01014
NSE_EQ|INF247L01FR8,757669,MOALPHA50,MOTILALAMC - MOALPHA50,51.66,,,0.01,1,EQUITY,,NSE_EQ,INF247L01FR8
NSE_EQ|INE02RE01045,24814,FIRSTCRY,BRAINBEES SOLUTIONS LTD,348.15,,,0.05,1,EQUITY,,NSE_EQ,INE02RE01045
NSE_EQ|INE528G01035,11915,YESBANK,YES BANK LIMITED,18.6,,,0.01,1,EQUITY,,NSE_EQ,INE528G01035
NSE_EQ|INE248A01017,1675,ITI,ITI LTD,285.85,,,0.05,1,EQUITY,,NSE_EQ,INE248A01017
NSE_EQ|INE07RO01027,7390,SUPRIYA,SUPRIYA LIFESCIENCE LTD,656.8,,,0.05,1,EQUITY,,NSE_EQ,INE07RO01027
NSE_EQ|INE068L01024,20160,CANTABIL,CANTABIL RETAIL LTD,261.45,,,0.05,1,EQUITY,,NSE_EQ,INE068L01024
NSE_EQ|INE448G01010,11069,NATHBIOGEN,NATH BIO-GENES (I) LTD,182.65,,,0.01,1,EQUITY,,NSE_EQ,INE448G01010
NSE_EQ|INE0NLT01010,22568,BLSE,BLS E-SERVICES LIMITED,183.21,,,0.01,1,EQUITY,,NSE_EQ,INE0NLT01010
NSE_EQ|INE531F01015,18721,NUVAMA,NUVAMA WEALTH MANAGE LTD,6916.5,,,0.5,1,EQUITY,,NSE_EQ,INE531F01015
NSE_EQ|INE681C01015,4157,KEYFINSERV,KEYNOTE FIN SERV LTD.,255.6,,,0.05,1,EQUITY,,NSE_EQ,INE681C01015
NSE_EQ|INE342G01023,17747,NIITMTS,NIIT LEARNING SYSTEMS LTD,314.75,,,0.05,1,EQUITY,,NSE_EQ,INE342G01023
NSE_EQ|INE729D20010,757984,KILITC-RE,KILITCH DRUGS (INDIA) LTD,90.89,,,0.01,1,EQUITY,,NSE_EQ,INE729D20010
NSE_EQ|INE285A01027,937,ELGIEQUIP,ELGI EQUIPMENTS LTD,558.1,,,0.05,1,EQUITY,,NSE_EQ,INE285A01027
NSE_EQ|INE029L01018,21119,KICL,KALYANI INVEST CO LTD,4734.6,,,0.1,1,EQUITY,,NSE_EQ,INE029L01018
NSE_EQ|INE0Q3R01026,20956,SUNCLAY,SUNDARAM CLAYTON LIMITED,1940.7,,,0.1,1,EQUITY,,NSE_EQ,INE0Q3R01026
NSE_EQ|INF247L01CH6,23181,MOSMALL250,MOTILALAMC - MOSMALL250,16.94,,,0.01,1,EQUITY,,NSE_EQ,INF247L01CH6
NSE_EQ|INE450D01021,14134,PITTIENG,PITTI ENGINEERING LIMITED,920.8,,,0.05,1,EQUITY,,NSE_EQ,INE450D01021
NSE_EQ|INF247L01CI4,23184,MOREALTY,MOTILALAMC - MOREALTY,89.78,,,0.01,1,EQUITY,,NSE_EQ,INF247L01CI4
NSE_EQ|INE523B01011,8591,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,8.08,,,0.01,1,EQUITY,,NSE_EQ,INE523B01011
NSE_EQ|INE03V001013,17661,UNIVPHOTO,UNIVERSUS IMAGINGS LTD,261.45,,,0.05,1,EQUITY,,NSE_EQ,INE03V001013
NSE_EQ|INE705C01020,804,SHIVATEX,SHIVA TEXYARN LIMITED,191.12,,,0.01,1,EQUITY,,NSE_EQ,INE705C01020
NSE_EQ|INE529I01021,13870,KUANTUM,KUANTUM PAPERS LIMITED,127.67,,,0.01,1,EQUITY,,NSE_EQ,INE529I01021
NSE_EQ|INE0CHO01012,248,ADL,ARCHIDPLY DECOR LIMITED,89.96,,,0.01,1,EQUITY,,NSE_EQ,INE0CHO01012
NSE_EQ|INE819L01012,24928,ELGIRUBCO,ELGI RUBBER CO. LTD,52.72,,,0.01,1,EQUITY,,NSE_EQ,INE819L01012
NSE_EQ|INF846K011K1,11193,AXISILVER,AXISAMC - AXISILVER,109.82,,,0.01,1,EQUITY,,NSE_EQ,INF846K011K1
NSE_EQ|INE858B01029,3329,ISGEC,ISGEC HEAVY ENG LTD,1090.5,,,0.1,1,EQUITY,,NSE_EQ,INE858B01029
NSE_EQ|INE00M901018,24911,INTERARCH,INTERARCH BLDNG SOLTN LTD,2178.8,,,0.1,1,EQUITY,,NSE_EQ,INE00M901018
NSE_EQ|INE803H01014,13821,RUCHIRA,RUCHIRA PAPERS LIMITED,134.94,,,0.01,1,EQUITY,,NSE_EQ,INE803H01014
NSE_EQ|INE093I01010,20242,OBEROIRLTY,OBEROI REALTY LIMITED,1589.4,,,0.1,1,EQUITY,,NSE_EQ,INE093I01010
NSE_EQ|INE296G01013,10415,MUTHOOTCAP,MUTHOOT CAP SERV LTD,301.65,,,0.05,1,EQUITY,,NSE_EQ,INE296G01013
NSE_EQ|INE391J01032,7287,JTLIND,JTL INDUSTRIES LIMITED,70.71,,,0.01,1,EQUITY,,NSE_EQ,INE391J01032
NSE_EQ|INE018401013,3005,SUVIDHAA,SUVIDHAA INFOSERVE LTD,4.68,,,0.01,1,EQUITY,,NSE_EQ,INE018401013
NSE_EQ|INE593W01028,6839,FOCUS,FOCUS LIGHTG & FIXTRS LTD,109.53,,,0.01,1,EQUITY,,NSE_EQ,INE593W01028
NSE_EQ|INE616N01034,20607,INOXINDIA,INOX INDIA LIMITED,1139.6,,,0.1,1,EQUITY,,NSE_EQ,INE616N01034
NSE_EQ|INE742C01031,13875,JINDRILL,JINDAL DRILLING IND. LTD,619.2,,,0.05,1,EQUITY,,NSE_EQ,INE742C01031
NSE_EQ|INE583D07430,22837,1075UCL25,SEC RE NCD 10.75% SR II,1042.9,,,0.01,1,EQUITY,,NSE_EQ,INE583D07430
NSE_EQ|INE0GGO01015,756784,KRISHIVAL,KRISHIVAL FOODS LIMITED,376.9,,,0.05,1,EQUITY,,NSE_EQ,INE0GGO01015
NSE_EQ|INE598C01011,19322,HISARMETAL,HISAR METAL IND. LIMITED,213.54,,,0.01,1,EQUITY,,NSE_EQ,INE598C01011
NSE_EQ|INE383A01012,1515,INDIACEM,THE INDIA CEMENTS LIMITED,362.1,,,0.05,1,EQUITY,,NSE_EQ,INE383A01012
NSE_EQ|INE050H01012,11975,RML,RANE (MADRAS) LIMITED,831.55,,,0.05,1,EQUITY,,NSE_EQ,INE050H01012
NSE_EQ|INF247L01DJ0,24944,MODEFENCE,MOTILALAMC - MODEFENCE,83.67,,,0.01,1,EQUITY,,NSE_EQ,INF247L01DJ0
NSE_EQ|INF247L01DK8,25606,MOMENTUM50,MOTILALAMC - MOMENTUM50,50.98,,,0.01,1,EQUITY,,NSE_EQ,INF247L01DK8
NSE_EQ|INE895B01021,25724,RUPA,RUPA & COMPANY LTD,210.25,,,0.01,1,EQUITY,,NSE_EQ,INE895B01021
NSE_EQ|INE080B01012,3009,KOHINOOR,KOHINOOR FOODS LIMITED,34.4,,,0.01,1,EQUITY,,NSE_EQ,INE080B01012
NSE_EQ|INE568Z01015,17081,URAVIDEF,URAVI DEFENCE &TECH LTD,500,,,0.05,1,EQUITY,,NSE_EQ,INE568Z01015
NSE_EQ|INE726G01019,18652,ICICIPRULI,ICICI PRU LIFE INS CO LTD,601.05,,,0.05,1,EQUITY,,NSE_EQ,INE726G01019
NSE_EQ|INF247L01BE5,10825,MOVALUE,MOTILALAMC - MOVALUE,99.76,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BE5
NSE_EQ|INF247L01BB1,10508,MOHEALTH,MOTILALAMC - MOHEALTH,44.82,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BB1
NSE_EQ|INE055S01018,17187,CYIENTDLM,CYIENT DLM LIMITED,445.7,,,0.05,1,EQUITY,,NSE_EQ,INE055S01018
NSE_EQ|INE901L01018,25328,APLLTD,ALEMBIC PHARMA LTD,959.05,,,0.05,1,EQUITY,,NSE_EQ,INE901L01018
NSE_EQ|INE170I01016,14712,HGS,HINDUJA GLOBAL SOLS. LTD.,570.7,,,0.05,1,EQUITY,,NSE_EQ,INE170I01016
NSE_EQ|INF247L01AU3,7422,MONQ50,MOTILALAMC - MONQ50,79.36,,,0.01,1,EQUITY,,NSE_EQ,INF247L01AU3
NSE_EQ|INE545L01039,24823,MANCREDIT,MANGAL CREDIT N FINCORP L,184.3,,,0.01,1,EQUITY,,NSE_EQ,INE545L01039
NSE_EQ|INE04TZ01018,9750,ETHOSLTD,ETHOS LIMITED,2663.3,,,0.1,1,EQUITY,,NSE_EQ,INE04TZ01018
NSE_EQ|INF846K010Q0,14742,AXSENSEX,AXISAMC - AXSENSEX,82.56,,,0.01,1,EQUITY,,NSE_EQ,INF846K010Q0
NSE_EQ|INE271B01025,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,671.35,,,0.05,1,EQUITY,,NSE_EQ,INE271B01025
NSE_EQ|INE583D07505,25912,1015UCL26,SEC RE NCD 10.15% SR I,995,,,0.01,1,EQUITY,,NSE_EQ,INE583D07505
NSE_EQ|INF247L01AP3,22739,MON100,MOTILAL OS NASDAQ100 ETF,204.34,,,0.01,1,EQUITY,,NSE_EQ,INF247L01AP3
NSE_EQ|INE012A01025,22,ACC,ACC LIMITED,1794.6,,,0.1,1,EQUITY,,NSE_EQ,INE012A01025
NSE_EQ|INE093B01015,7623,ALPSINDUS,ALPS INDUSTRIES LTD.,1.99,,,0.01,1,EQUITY,,NSE_EQ,INE093B01015
NSE_EQ|INE583D07562,755996,10UCL26,UCL 10.00% SR I,991.66,,,0.01,1,EQUITY,,NSE_EQ,INE583D07562
NSE_EQ|INE760L01018,27037,TBZ,TRIB BHIMJI ZAVERI LTD,191.53,,,0.01,1,EQUITY,,NSE_EQ,INE760L01018
NSE_EQ|INE0NNS01018,14180,NSLNISP,NMDC STEEL LIMITED,36.25,,,0.01,1,EQUITY,,NSE_EQ,INE0NNS01018
NSE_EQ|IN9526B01012,29958,CALSOFTPP,CALSOFT RS.2.50 PPD UP,4.3,,,0.01,1,EQUITY,,NSE_EQ,IN9526B01012
NSE_EQ|INE944F01028,10990,RADICO,RADICO KHAITAN LTD,2838.8,,,0.1,1,EQUITY,,NSE_EQ,INE944F01028
NSE_EQ|INF247L01AK4,1507,MOGSEC,MOTILALAMC - G5,62.1,,,0.01,1,EQUITY,,NSE_EQ,INF247L01AK4
NSE_EQ|INE982F01036,18154,HATHWAY,HATHWAY CABLE & DATACOM,15.1,,,0.01,1,EQUITY,,NSE_EQ,INE982F01036
NSE_EQ|INE092B01025,4747,INDNIPPON,INDIA NIPPON ELECT  LTD,783.65,,,0.05,1,EQUITY,,NSE_EQ,INE092B01025
NSE_EQ|INE572E01012,18908,PNBHOUSING,PNB HOUSING FIN LTD.,808.45,,,0.05,1,EQUITY,,NSE_EQ,INE572E01012
NSE_EQ|INE126J01016,14361,APOLLOPIPE,APOLLO PIPES LIMITED,404.7,,,0.05,1,EQUITY,,NSE_EQ,INE126J01016
NSE_EQ|INE757B01015,3129,TRANSWORLD,TRANSWORLD SHIP LINES LTD,258.8,,,0.05,1,EQUITY,,NSE_EQ,INE757B01015
NSE_EQ|INE0BTM01013,19498,SECMARK,SECMARK CONSULTANCY LTD,140,,,0.01,1,EQUITY,,NSE_EQ,INE0BTM01013
NSE_EQ|INF740KA1UR9,25171,TOP10ADD,DSPAMC - TOP10ADD,95.28,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1UR9
NSE_EQ|INE270I01022,6908,VISHNU,VISHNU CHEMICALS LIMITED,540.45,,,0.05,1,EQUITY,,NSE_EQ,INE270I01022
NSE_EQ|INE935B01025,29459,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,168.65,,,0.01,1,EQUITY,,NSE_EQ,INE935B01025
NSE_EQ|INF247L01BU1,19237,MONIFTY500,MOTILALAMC - MONIFTY500,23.12,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BU1
NSE_EQ|INE281B01032,17313,LLOYDSME,LLOYDS METALS N ENERGY L,1445.6,,,0.1,1,EQUITY,,NSE_EQ,INE281B01032
NSE_EQ|INE344S01016,11027,INFOBEAN,INFOBEANS TECHNO. LTD.,549.1,,,0.05,1,EQUITY,,NSE_EQ,INE344S01016
NSE_EQ|INF247L01BH8,10822,MOQUALITY,MOTILALAMC - MOQUALITY,189.59,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BH8
NSE_EQ|INE073K01018,4684,SONACOMS,SONA BLW PRECISION FRGS L,437.55,,,0.05,1,EQUITY,,NSE_EQ,INE073K01018
NSE_EQ|INE050A01025,380,BBTC,BOMBAY BURMAH TRADING COR,1901.6,,,0.1,1,EQUITY,,NSE_EQ,INE050A01025
NSE_EQ|INE804IA7022,7986,1060ECL29,SEC RED NCD 10.6% SR. VII,1090,,,0.01,1,EQUITY,,NSE_EQ,INE804IA7022
NSE_EQ|INF740KA1VE5,29464,NEXT30ADD,DSPAMC - NEXT30ADD,38.03,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1VE5
NSE_EQ|INE0ATZ01017,24025,KRONOX,KRONOX LAB SCIENCES LTD,176.1,,,0.01,1,EQUITY,,NSE_EQ,INE0ATZ01017
NSE_EQ|INF247L01BL0,8654,MOLOWVOL,MOTILALAMC - MOLOWVOL,37.23,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BL0
NSE_EQ|INF247L01BK2,8182,MOMOMENTUM,MOTILALAMC - MOMOMENTUM,60.76,,,0.01,1,EQUITY,,NSE_EQ,INF247L01BK2
NSE_EQ|INE455I01029,14972,KSCL,KAVERI SEED CO. LTD.,1083.8,,,0.1,1,EQUITY,,NSE_EQ,INE455I01029
NSE_EQ|INF0R8F01034,21750,LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,109.78,,,0.01,1,EQUITY,,NSE_EQ,INF0R8F01034
NSE_EQ|INF0R8F01042,22901,GOLDCASE,ZERODHAAMC - GOLDCASE,15.53,,,0.01,1,EQUITY,,NSE_EQ,INF0R8F01042
NSE_EQ|INE058A01010,1442,SANOFI,SANOFI INDIA LIMITED,5550,,,0.5,1,EQUITY,,NSE_EQ,INE058A01010
NSE_EQ|INE095A01012,5258,INDUSINDBK,INDUSIND BANK LIMITED,783.7,,,0.05,1,EQUITY,,NSE_EQ,INE095A01012
NSE_EQ|INE276C01014,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,391.05,,,0.05,1,EQUITY,,NSE_EQ,INE276C01014
NSE_EQ|INE239C01020,5186,STYLAMIND,STYLAM INDUSTRIES LIMITED,1783.4,,,0.1,1,EQUITY,,NSE_EQ,INE239C01020
NSE_EQ|INE09N301011,13750,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,3495.5,,,0.1,1,EQUITY,,NSE_EQ,INE09N301011
NSE_EQ|INE942G01012,11943,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,37.53,,,0.01,1,EQUITY,,NSE_EQ,INE942G01012
NSE_EQ|INE848A01014,14174,IZMO,IZMO LIMITED,360.75,,,0.05,1,EQUITY,,NSE_EQ,INE848A01014
NSE_EQ|INE244B01030,11699,PATELENG,PATEL ENGINEERING LTD.,37.02,,,0.01,1,EQUITY,,NSE_EQ,INE244B01030
NSE_EQ|INE006I01046,14418,ASTRAL,ASTRAL LIMITED,1403.1,,,0.1,1,EQUITY,,NSE_EQ,INE006I01046
NSE_EQ|INE325D01025,16859,SINDHUTRAD,SINDHU TRADE LINKS LTD,26.49,,,0.01,1,EQUITY,,NSE_EQ,INE325D01025
NSE_EQ|INE513A01022,1011,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,4100.8,,,0.1,1,EQUITY,,NSE_EQ,INE513A01022
NSE_EQ|INE0FFK01017,756324,NPST,NETWORK PEOPLE SRV TECH L,2258,,,0.1,1,EQUITY,,NSE_EQ,INE0FFK01017
NSE_EQ|INE0V3U01015,758572,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,79.72,,,0.01,1,EQUITY,,NSE_EQ,INE0V3U01015
NSE_EQ|INE0URU01010,24932,GLOBALE,GLOBALE TESSILE LIMITED,13.1,,,0.01,1,EQUITY,,NSE_EQ,INE0URU01010
NSE_EQ|INE561H01026,13795,PARSVNATH,PARSVNATH DEVELOPER LTD,16.19,,,0.01,1,EQUITY,,NSE_EQ,INE561H01026
NSE_EQ|INF740KA1UM0,23407,LIQUIDADD,DSPAMC - LIQUIDADD,1084.32,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1UM0
NSE_EQ|INE108V01019,23864,AWFIS,AWFIS SPACE SOLUTIONS LTD,583.05,,,0.05,1,EQUITY,,NSE_EQ,INE108V01019
NSE_EQ|INE411B01019,13856,VENUSREM,VENUS REMEDIES LIMITED,530,,,0.05,1,EQUITY,,NSE_EQ,INE411B01019
NSE_EQ|INF740KA1UF4,22592,HEALTHADD,DSPAMC - HEALTHADD,145.96,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1UF4
NSE_EQ|INF0R8F01091,30274,SILVERCASE,ZERODHAAMC - SILVERCASE,11.23,,,0.01,1,EQUITY,,NSE_EQ,INF0R8F01091
NSE_EQ|INF0R8F01059,24077,MID150CASE,ZERODHAAMC - MID150CASE,10.53,,,0.01,1,EQUITY,,NSE_EQ,INF0R8F01059
NSE_EQ|INF0R8F01067,24081,TOP100CASE,ZERODHAAMC - TOP100CASE,10.48,,,0.01,1,EQUITY,,NSE_EQ,INF0R8F01067
NSE_EQ|INE562A01011,14309,INDIANB,INDIAN BANK,621.2,,,0.05,1,EQUITY,,NSE_EQ,INE562A01011
NSE_EQ|IN0020060078,6884,824GS2027,GOI LOAN 8.24%2027,106.5,,,0.01,1,EQUITY,,NSE_EQ,IN0020060078
NSE_EQ|INE794B01026,9162,BALAJITELE,BALAJI TELEFILMS LTD.,94.02,,,0.01,1,EQUITY,,NSE_EQ,INE794B01026
NSE_EQ|INE347A01017,2106,MANGLMCEM,MANGALAM CEMENT LTD,689.15,,,0.05,1,EQUITY,,NSE_EQ,INE347A01017
NSE_EQ|INF740KA1SW3,15356,GOLDETFADD,DSPAMC - DSPGOLDETF,95.81,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1SW3
NSE_EQ|INF740KA1SX1,17207,ITETFADD,DSPAMC - DSPITETF,36.07,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1SX1
NSE_EQ|INF740KA1SY9,17616,PSUBANKADD,DSPAMC - DSPPSBKETF,68.3,,,0.01,1,EQUITY,,NSE_EQ,INF740KA1SY9
